Timestamp,Gender,Age,Location,Education,Access_Info,Heard_App,Use_App,ATSPPH_1,ATSPPH_2,ATSPPH_3,ATSPPH_4,ATSPPH_5,ATSPPH_6,ATSPPH_7,ATSPPH_8,ATSPPH_9,ATSPPH_10,Trust_1,Trust_2,Trust_3,Trust_4,Trust_5,Trust_6,Trust_7,Trust_8,Trust_9,Trust_10,Trust_11,Trust_12,Interest_1,Interest_2,Interest_3,Interest_4,Interest_5,Interest_6,Interest_7,Interest_8,Interest_9,Interest_10,Interest_11,Interest_12,Interest_13,Interest_14,Interest_15,Interest_16,Interest_17,Interest_18,Interest_19,Interest_20,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15
3/25/2026 10:29,Female,24,Urban,College or higher,Yes,Yes,Yes,3,2,4,4,4,4,4,2,2,4,3,3,4,4,4,3,4,4,4,3,3,4,5,5,5,4,3,4,5,3,5,5,4,5,4,5,5,4,4,4,4,3,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5
3/25/2026 10:45,Male,24,Rural,College or higher,Yes,Yes,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4
3/25/2026 10:57,Male,24,Urban,College or higher,Yes,Yes,No,4,3,4,4,5,4,5,4,5,4,4,3,4,3,3,4,3,4,4,4,4,3,3,2,1,2,4,2,4,4,3,3,4,3,3,3,4,2,3,3,4,3,4,4,2,3,3,4,3,4,4,4,4,4,3,4,4
3/26/2026 1:26,Female,24,Urban,College or higher,Yes,No,No,4,2,4,4,4,4,4,2,2,4,3,4,4,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,4,5,5,4,2
3/30/2026 5:37,Male,24,Rural,College or higher,No,No,No,3,3,4,4,4,3,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,4,4,4,4,3,3,3,4,4,3,4,4,4,3,3
4/2/2026 2:39,Male,24,Rural,College or higher,Yes,No,No,4,1,4,4,4,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,4,4,5,4,5,5,5,4
4/2/2026 8:53,Male,24,Urban,College or higher,Yes,Yes,No,5,5,5,5,4,5,5,4,4,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,4,3,4,4,4,4,3,5,3,4,3,4,4,4,4,5,4,5,5,4,5,4,5,4,3,3,4,5,4,4,5,5,5
4/3/2026 10:10,Female,24,Urban,College or higher,Yes,No,No,4,1,4,4,4,4,4,1,1,1,3,4,4,2,3,4,4,4,4,4,4,4,2,3,3,2,4,4,3,4,4,3,4,3,3,2,2,2,2,3,2,2,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5
4/6/2026 13:04,Male,24,Urban,College or higher,Yes,Yes,No,4,3,4,3,3,3,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,3,4,4,3,3,3,5,5,4,4,4,5,5,5,5,5,4,4,4,5,5
4/6/2026 13:06,Male,24,Urban,College or higher,Yes,Yes,No,5,4,4,4,4,4,4,3,3,3,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,5,5,5,4,4,4,4,5,5,5,5,5,5
4/10/2026 9:20,Male,24,Rural,High school or lower,No,No,No,1,1,1,1,1,1,1,5,5,5,1,5,5,3,3,4,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,4,5,2,3,5,3,3,5,5,5,2
4/22/2026 11:54,Female,24,Rural,College or higher,Yes,No,No,4,3,3,4,3,4,4,3,3,4,4,3,3,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,4,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4
4/22/2026 12:41,Female,24,Rural,College or higher,Yes,Yes,No,3,4,4,4,4,4,3,4,4,3,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,3,4,3,4,4,4,3,3,3,3,4,4,4,3,3,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,4
4/22/2026 13:20,Female,24,Rural,High school or lower,Yes,Yes,No,4,5,4,5,5,4,5,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,4,5,4,4,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,4,4,5,4,5,5,3,5,5,5,4,4
4/23/2026 5:10,Male,24,Rural,College or higher,Yes,Yes,Yes,3,4,3,4,2,5,3,2,3,4,4,4,4,4,5,4,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4,4,4,3,4,4,5,5,4,3,3,4,2
4/23/2026 5:15,Female,24,Rural,College or higher,Yes,No,No,4,3,2,5,4,5,4,3,4,4,4,5,4,4,4,4,5,3,3,4,3,4,4,4,4,3,3,3,4,5,5,5,5,3,4,4,2,2,2,4,5,3,4,5,4,3,5,4,4,4,5,5,5,3,4,5,2
4/23/2026 7:43,Female,24,Urban,College or higher,Yes,Yes,No,4,2,4,4,4,3,4,2,2,4,2,3,4,3,4,4,3,3,2,2,4,4,3,3,3,2,3,3,3,3,3,3,3,2,3,2,4,3,3,3,2,3,5,5,4,5,5,4,3,3,3,3,4,4,5,4,4
4/23/2026 9:58,Male,24,Rural,College or higher,Yes,Yes,No,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,4,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,5,5,5,5,5,5,5,4,5,4,5
4/23/2026 10:01,Male,24,Urban,College or higher,Yes,Yes,Yes,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 10:08,Male,24,Urban,College or higher,Yes,Yes,Yes,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 23:50,Female,24,Urban,College or higher,Yes,Yes,No,5,2,5,3,5,5,5,2,2,5,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/24/2026 12:17,Female,24,Rural,College or higher,Yes,Yes,Yes,5,5,5,5,4,5,4,5,4,5,5,4,5,4,4,5,5,4,5,4,4,5,5,4,5,5,5,4,5,4,5,5,4,5,4,4,5,4,5,4,4,5,5,4,5,5,5,5,4,4,4,5,4,4,4,4,5
4/24/2026 12:28,Female,24,Urban,College or higher,Yes,Yes,No,5,4,3,4,4,4,5,4,5,4,3,4,4,3,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,5,5,4,4,4,5,5,5,4,4,4,5,4,4,4
4/24/2026 12:35,Male,24,Rural,College or higher,Yes,Yes,Yes,5,4,5,4,4,5,4,5,4,4,5,5,4,5,4,4,4,5,4,4,5,5,5,5,5,5,4,5,4,4,4,5,5,5,4,4,5,4,5,4,4,4,5,5,5,4,5,5,4,4,5,5,4,4,4,5,4
4/24/2026 12:55,Female,24,Rural,High school or lower,Yes,Yes,Yes,5,5,5,5,5,4,5,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,5,5,5,5,5,4,5,4,5,5,5,5,4,5,4,5,5,4,4
3/16/2026 1:08,Female,25,Urban,College or higher,Yes,Yes,No,2,3,2,4,4,3,4,2,4,2,3,4,4,2,3,1,3,3,3,3,2,3,4,5,3,2,1,3,4,5,5,4,4,5,3,3,4,2,2,3,3,3,4,5,4,4,5,4,5,4,5,3,4,3,3,3,4
3/16/2026 1:24,Female,25,Rural,College or higher,Yes,Yes,No,4,2,3,4,2,2,2,4,4,4,2,4,4,2,4,4,2,3,2,2,2,2,5,5,5,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,5,5,5,5,5,2,2,5,4,5,5,5,5,5
3/16/2026 2:20,Female,25,Urban,College or higher,Yes,No,No,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3/16/2026 2:25,Female,25,Urban,College or higher,No,No,No,3,2,3,4,4,4,4,3,2,3,2,4,3,3,3,4,3,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,5,4,5,5,5,3,3,3,3,5,5,5,5,5
3/16/2026 2:40,Male,25,Rural,College or higher,Yes,No,No,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3/16/2026 2:47,Female,25,Urban,College or higher,Yes,No,No,3,2,3,2,4,3,2,4,3,3,3,3,3,3,4,4,3,3,3,4,3,4,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/16/2026 2:47,Male,25,Rural,College or higher,Yes,Yes,No,3,4,3,5,4,3,4,3,3,4,4,5,5,3,3,3,4,3,4,3,2,3,2,3,3,2,2,1,1,2,2,2,3,4,2,2,3,4,4,3,2,5,4,5,5,5,5,4,3,3,4,4,5,5,4,4,4
3/16/2026 3:03,Male,25,Rural,College or higher,Yes,No,No,3,3,3,4,2,2,2,4,4,4,2,2,2,3,3,3,3,3,3,4,4,4,3,3,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3
3/16/2026 3:43,Male,25,Urban,College or higher,Yes,Yes,No,4,4,4,4,4,3,3,2,2,3,2,3,3,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/16/2026 3:58,Female,25,Urban,College or higher,Yes,No,No,4,2,4,4,4,3,4,3,4,4,2,4,4,3,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5
3/16/2026 5:26,Male,25,Urban,College or higher,No,No,No,4,4,4,4,4,4,4,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,3,3,5,5,5,5,5,5,4
3/16/2026 7:11,Male,25,Rural,College or higher,Yes,Yes,No,3,4,3,4,4,4,4,4,5,4,2,4,3,3,4,3,3,4,3,2,2,2,3,3,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,4,5,3,5,5,5,4,4,4,4,4,4,4,3,3
3/16/2026 7:38,Male,25,Urban,College or higher,No,No,Yes,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3/16/2026 11:17,Male,25,Urban,College or higher,No,No,No,4,4,3,4,3,4,4,3,3,4,3,4,3,3,3,3,3,4,4,3,4,3,3,4,4,4,4,3,3,3,3,4,4,4,3,4,4,3,3,4,4,3,4,4,4,4,3,4,4,3,3,3,4,3,3,3,3
3/16/2026 12:40,Male,25,Urban,College or higher,Yes,No,No,1,3,3,4,3,4,4,2,5,3,3,5,5,2,4,4,3,3,3,2,3,3,3,4,3,2,4,5,4,4,4,3,4,3,3,3,4,4,4,4,3,4,5,4,4,3,4,4,4,4,3,4,4,3,4,5,4
3/17/2026 0:04,Female,25,Rural,College or higher,Yes,No,No,2,4,3,4,4,4,3,1,4,2,4,5,5,5,5,5,5,4,4,2,2,2,1,1,2,1,2,2,2,3,2,2,2,3,2,2,3,2,2,2,2,2,3,3,4,4,3,4,4,4,4,4,4,4,4,4,3
3/17/2026 0:55,Male,25,Urban,College or higher,No,Yes,No,5,2,5,5,5,5,5,2,3,2,4,3,2,3,3,4,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4
3/17/2026 7:49,Male,25,Urban,College or higher,Yes,No,No,2,3,3,3,2,2,4,3,4,4,3,5,4,3,3,4,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,4,5,5,5,3,3,4,4,5,5,5,5,5
3/17/2026 8:17,Female,25,Urban,College or higher,Yes,No,No,4,2,4,4,4,3,4,2,2,4,2,3,3,4,4,4,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,5,5,3,4,4,4,4,5,5,5,3,5,5,3,3,3,4,4
3/17/2026 9:21,Male,25,Rural,College or higher,Yes,Yes,No,3,2,3,4,4,4,4,3,2,3,3,5,5,4,3,3,3,3,3,1,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,4,4,3,3,4,3,3,4,3,3,3,3,3,3
3/17/2026 9:32,Female,25,Urban,College or higher,No,Yes,No,5,3,5,5,4,4,5,3,4,2,3,4,4,3,2,3,3,4,3,2,2,2,4,4,4,3,2,2,3,3,3,2,3,3,4,3,2,2,1,2,2,1,4,5,4,5,5,5,5,5,4,4,4,5,5,4,3
3/17/2026 9:55,Female,25,Urban,College or higher,Yes,No,No,5,5,4,4,4,3,4,2,2,2,3,4,3,4,4,5,5,5,4,3,3,4,4,4,4,3,1,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,5,5,4,5,4,4,5,4,5,5,5,5,5
3/17/2026 10:13,Male,25,Urban,College or higher,Yes,Yes,Yes,3,3,4,4,3,3,3,2,3,3,3,4,4,4,4,3,4,4,3,2,3,3,4,4,4,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
3/17/2026 22:31,Female,25,Urban,College or higher,Yes,Yes,No,4,2,5,5,5,4,3,2,2,3,2,3,3,3,4,4,4,4,4,3,3,3,2,3,3,4,4,3,3,3,4,3,2,3,3,2,3,3,3,3,3,3,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4
3/18/2026 5:22,Male,25,Urban,College or higher,No,No,No,1,3,2,1,4,3,1,4,5,5,2,3,3,3,3,3,3,3,3,3,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,2,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5
3/25/2026 11:19,Male,25,Urban,College or higher,No,No,No,3,2,3,3,4,4,3,3,4,3,2,4,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,4,3,4,4,3,2,2,3,4,4,4,3,4,5,4,4,5,5,4,4,4,5,5,5,5,5,5,4
4/21/2026 1:44,Male,25,Rural,College or higher,Yes,Yes,No,4,3,5,4,5,3,4,3,4,5,3,4,3,5,4,4,5,3,4,5,4,3,4,3,4,4,4,3,3,3,4,4,3,3,3,4,3,2,2,3,3,2,5,4,4,3,4,4,3,3,4,4,3,3,4,4,4
4/22/2026 13:00,Male,25,Rural,College or higher,Yes,Yes,No,5,4,5,5,5,5,5,5,4,4,5,4,5,5,5,4,5,4,5,5,5,5,5,4,5,4,4,4,4,5,5,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5
4/22/2026 13:07,Female,25,Urban,High school or lower,No,No,No,5,5,5,5,5,4,4,5,4,5,5,5,4,5,4,5,3,4,4,4,5,5,4,5,4,3,4,4,4,5,5,5,5,4,4,5,4,5,4,5,4,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,4
4/22/2026 13:17,Female,25,Urban,College or higher,Yes,Yes,Yes,4,5,5,4,5,4,5,5,4,5,5,4,4,5,4,5,4,5,5,5,4,5,5,4,5,5,4,5,5,5,4,5,4,5,5,4,5,4,5,4,5,5,5,4,5,5,4,5,4,4,5,5,5,5,5,4,5
4/23/2026 23:29,Female,25,Urban,College or higher,Yes,Yes,Yes,5,5,5,5,5,5,5,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4/24/2026 9:44,Female,25,Rural,College or higher,Yes,Yes,No,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,4,5,4,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,4,4,4,4,4,5,5,5,4,5,5,5,5,4,3
4/24/2026 9:48,Female,25,Rural,High school or lower,Yes,Yes,No,5,4,5,4,4,5,4,4,4,4,5,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,4,5,5,4,5,5,4,5,5,5,4
4/24/2026 12:14,Female,25,Rural,College or higher,Yes,Yes,Yes,5,5,5,4,4,5,4,5,5,4,5,4,5,4,5,5,5,4,5,4,5,5,5,4,5,5,4,5,5,4,5,4,5,4,5,5,5,5,5,4,5,4,5,4,5,5,5,4,4,5,5,5,4,5,4,5,4
4/24/2026 12:31,Male,25,Urban,High school or lower,Yes,Yes,Yes,5,4,5,4,5,4,4,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,4,4,4,5,5,4,5,4,5,4,5,5,4,4,5,4,4,5,4,5,4,5,4,5,4
4/24/2026 12:38,Male,25,Rural,College or higher,Yes,Yes,No,5,4,5,5,4,5,5,4,5,5,5,4,5,4,4,5,5,5,4,4,5,5,5,4,5,4,4,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,5
4/24/2026 12:39,Female,25,Rural,High school or lower,Yes,Yes,No,5,4,5,4,5,4,5,4,5,4,4,3,4,3,4,3,4,3,4,3,3,5,5,4,5,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,4,4,5,5,5,4,4,5,5
4/24/2026 12:42,Female,25,Urban,College or higher,Yes,No,Yes,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,5,4,5,4,5,4,5,4,4,5,5,4,4,5,5,5,4,4,5,5,4,4,4,5,5,5,5,4,4,5
4/24/2026 12:48,Female,25,Urban,College or higher,Yes,Yes,Yes,5,4,4,4,5,4,5,5,5,4,5,4,5,4,4,5,5,5,4,5,4,4,5,4,4,5,4,4,5,5,5,4,5,4,4,4,4,5,4,4,4,4,5,5,5,4,4,5,4,5,4,5,4,4,4,5,4
4/24/2026 12:50,Female,25,Rural,College or higher,Yes,Yes,Yes,5,5,4,5,4,4,5,5,5,4,5,4,4,5,5,5,4,5,4,5,4,4,5,5,5,5,4,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,5,4,5,4,4,5,5
4/24/2026 12:59,Female,25,Urban,College or higher,Yes,Yes,Yes,5,5,5,5,4,5,4,2,2,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,4,4,5,4,5,5,5,4,4
3/16/2026 3:39,Female,26,Rural,College or higher,Yes,Yes,No,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3/17/2026 8:15,Female,26,Urban,College or higher,Yes,Yes,No,3,2,3,4,4,3,4,2,3,3,3,4,4,3,3,4,4,4,3,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,5,5,5,4,4,4,4,5,5,4,4,4
4/7/2026 6:22,Female,26,Rural,College or higher,Yes,Yes,Yes,3,3,3,3,3,4,3,2,3,3,2,2,3,3,3,3,4,4,4,4,4,3,3,2,3,2,3,3,3,2,3,2,3,3,2,3,2,3,3,2,3,2,4,3,4,4,5,3,4,4,4,4,4,4,4,4,4
4/22/2026 11:47,Male,26,Urban,College or higher,Yes,Yes,Yes,4,4,5,5,4,4,4,4,5,4,4,4,4,3,4,3,3,3,4,3,4,4,3,4,4,5,4,4,4,5,4,4,4,5,5,4,4,4,4,4,4,5,4,5,5,5,5,4,4,5,5,4,4,4,5,5,4
4/22/2026 13:03,Male,26,Rural,College or higher,Yes,No,No,5,5,5,5,4,4,4,4,4,4,5,5,4,5,4,5,4,5,4,5,5,5,5,5,5,5,4,4,4,5,5,5,4,4,5,5,4,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,5,5,4,5,4
4/23/2026 10:07,Female,26,Urban,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 10:14,Female,26,Urban,College or higher,Yes,Yes,Yes,4,4,4,4,4,4,5,5,5,5,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4/23/2026 10:17,Male,26,Urban,College or higher,Yes,No,No,3,1,4,4,4,4,4,1,1,1,1,3,3,5,5,5,5,5,5,5,5,5,3,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
4/24/2026 9:47,Male,26,Rural,High school or lower,Yes,Yes,Yes,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,4,4,5,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,4,4
4/24/2026 12:23,Female,26,Rural,College or higher,Yes,No,No,5,5,4,5,4,5,4,5,4,5,4,3,5,4,4,4,5,4,3,4,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,4,5,4,5,4,5,5,5,5,4,4,4,4,5,4,4,5,4
4/24/2026 12:52,Male,26,Urban,College or higher,Yes,Yes,Yes,5,4,5,4,5,4,4,5,4,4,5,4,5,4,5,4,4,4,4,5,5,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,4,5,4,4,4,5,4,5,4
4/24/2026 12:53,Female,26,Urban,College or higher,Yes,Yes,Yes,5,4,5,5,5,4,4,4,5,4,5,5,4,5,5,4,4,5,4,4,5,4,5,5,4,5,4,4,4,5,5,4,5,4,4,5,4,5,5,5,4,4,5,5,4,4,4,4,5,5,5,4,4,4,4,4,5
4/24/2026 12:56,Female,26,Urban,College or higher,Yes,Yes,Yes,5,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,5,5,5,4,4,5,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,5,4,4,4,4,4,5,5,5,4,4,4,4
4/24/2026 13:02,Female,26,Rural,College or higher,Yes,Yes,Yes,5,4,5,4,4,5,4,4,5,4,5,5,4,4,5,4,5,4,5,4,5,5,5,4,5,4,4,4,5,4,5,5,5,4,5,4,4,4,5,4,4,5,5,5,5,4,5,4,5,4,4,4,5,4,5,4,5
4/14/2026 8:57,Female,27,Rural,High school or lower,No,No,No,1,1,2,3,2,2,4,2,3,3,4,5,2,3,4,2,3,4,3,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,5,4,5,5,5,3,4,4,4,5,5,5,2,2
4/23/2026 2:10,Female,27,Rural,College or higher,Yes,Yes,Yes,4,4,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,5,5,5,5,4
4/24/2026 12:18,Male,27,Rural,High school or lower,Yes,Yes,Yes,5,4,4,5,4,5,4,5,4,5,4,4,4,5,4,5,5,5,5,5,5,5,4,3,4,5,5,4,5,4,5,5,4,4,5,5,4,5,5,4,4,5,5,5,4,5,4,5,4,5,4,4,4,5,4,4,4
4/24/2026 12:25,Male,27,Urban,College or higher,Yes,Yes,Yes,5,4,5,4,5,4,5,4,4,5,5,4,5,4,4,4,4,3,5,4,5,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4
4/24/2026 12:29,Female,27,Rural,High school or lower,Yes,No,No,5,4,5,5,5,4,4,4,4,4,5,5,4,4,4,4,4,4,5,5,5,5,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,5,5,5,5,5,4
4/24/2026 12:43,Male,27,Urban,College or higher,Yes,No,Yes,5,4,5,4,4,4,5,5,5,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,4,5,4,5,5,4,4,4,5,4,5,4,4,5,5,4,4,5,5,4,4,5,5
4/24/2026 12:48,Female,27,Rural,College or higher,Yes,No,No,5,4,4,5,3,3,4,4,4,4,5,4,5,4,4,4,4,5,5,4,4,4,4,3,3,4,3,3,3,4,3,3,4,3,4,4,4,3,3,3,3,4,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4
4/24/2026 12:50,Female,27,Rural,College or higher,Yes,Yes,No,5,4,5,5,5,4,4,5,5,5,4,3,5,5,5,4,4,5,5,4,4,5,5,5,4,4,5,5,4,4,5,4,4,4,5,5,4,4,4,4,4,4,5,4,5,5,5,4,4,5,5,5,5,5,5,4,4
4/24/2026 12:58,Male,27,Urban,High school or lower,Yes,Yes,Yes,5,4,5,4,5,5,4,5,5,4,5,5,4,4,5,5,4,5,5,4,5,5,5,4,5,5,4,5,5,5,4,5,5,4,5,4,5,5,4,4,5,5,5,5,5,5,5,4,4,4,4,5,5,4,4,5,5
4/24/2026 13:00,Male,27,Urban,College or higher,Yes,Yes,No,5,4,5,5,5,4,5,5,4,5,5,4,5,5,4,4,5,5,4,4,5,5,5,4,5,4,5,5,4,4,5,5,5,4,5,4,5,4,5,4,5,4,5,5,4,4,4,5,5,4,4,4,4,5,4,5,5
4/24/2026 13:00,Female,27,Urban,College or higher,Yes,Yes,Yes,5,4,5,5,5,4,5,4,4,4,5,4,5,4,4,5,4,4,5,5,4,5,5,4,4,4,4,5,4,5,4,5,5,5,4,4,4,5,4,5,5,5,5,5,5,4,5,4,4,4,5,4,5,4,4,5,5
